,companyId,salary,skillLables
22852,1335,3.5,['移动端']
22853,1337,15.0,[]
22854,95651,22.5,[]
22855,72555,20.5,"['移动端', 'Javascript']"
22856,43016,40.0,"['移动端', '前端开发']"
22857,507738,40.0,['移动端']
22858,158862,10.0,[]
22859,526479,12.5,[]
22860,46748,8.5,"['移动端', 'HTML', 'Android']"
22861,213286,15.0,['移动端']
22862,381459,20.0,['移动端']
22863,25592,15.0,['移动端']
22864,26564,22.5,['IOS']
22865,6702,27.5,['移动端']
22866,94933,20.0,[]
22867,206560,22.0,['移动端']
22868,52719,27.0,"['移动端', 'IOS']"
22869,131846,30.0,"['移动端', 'HTML5', 'SDK']"
22870,409299,16.0,[]
22871,125132,27.5,[]
22872,277272,15.0,"['移动端', 'IOS']"
22873,29795,45.0,['移动端']
22874,10101,9.0,['SDK']
22875,138115,20.0,['Android']
22876,57247,15.0,['软件开发']
22877,148628,16.0,['HTML']
22878,208297,6.5,[]
22879,25709,20.0,[]
22880,78428,11.5,"['C/C++', '移动端']"
22881,198339,28.5,[]
22882,382817,10.0,[]
22883,29795,45.0,[]
22884,368870,15.0,"['软件开发', 'C++', 'Java']"
22885,478421,7.5,['前端开发']
22886,65295,14.5,"['IOS', '移动端']"
22887,517681,7.5,"['前端开发', 'Android']"
22888,51857,15.0,[]
22889,126805,14.5,[]
22890,410683,8.0,"['移动端', 'SDK']"
22891,18165,22.5,[]
22892,13033,37.5,['移动端']
22893,9003,15.0,[]
22894,461192,14.0,"['前端开发', '移动端']"
22895,275077,15.0,"['移动端', '前端开发', '嵌入式']"
22896,167325,40.0,"['移动端', '前端开发']"
22897,72773,13.5,['移动端']
22898,410965,10.0,"['前端开发', '移动端', 'SDK']"
22899,460437,20.0,"['移动端', 'Android', 'SDK', '架构师']"
22900,276839,15.0,[]
22901,18165,27.5,"['C++', '驱动开发', '内核开发']"
22902,41178,17.5,"['软件开发', 'Java']"
22903,114429,15.0,[]
22904,121232,11.5,"['移动端', 'IOS']"
22905,21236,20.0,[]
22906,460150,9.0,['Android']
22907,522693,20.0,[]
22908,143592,9.0,['移动端']
22909,125911,13.5,[]
22910,2474,40.0,[]
22911,351301,34.0,"['Javascript', '架构师', '移动端']"
22912,97885,20.0,"['Android', '移动端']"
22913,197752,5.0,['Android']
22914,153849,37.5,['移动端']
22915,17751,30.0,"['移动端', 'IOS', 'Web前端']"
22916,146407,22.5,[]
22917,133460,9.5,"['移动端', 'Android', '底层', '嵌入式']"
22918,426365,10.5,['SDK']
22919,372096,11.0,"['SDK', 'CSS', '移动端']"
22920,39582,20.0,[]
22921,23770,20.0,['Android']
22922,372324,22.5,[]
22923,50541,27.5,[]
22924,194,4.5,['移动端']
22925,25494,8.5,"['移动端', 'Android']"
22926,92770,15.0,['Android']
22927,123777,20.0,[]
22928,133531,10.0,"['移动端', 'Android']"
22929,112039,10.0,['IOS']
22930,67235,22.5,"['移动端', 'HTML']"
22931,197622,15.0,"['移动端', 'IOS']"
22932,170275,37.5,"['移动端', 'C/C++']"
22933,503494,13.5,['Android']
22934,53492,1.5,['移动端']
22935,59521,18.5,['前端开发']
22936,82624,12.5,[]
22937,94370,3.0,['移动端']
22938,28133,18.0,['移动端']
22939,489987,7.5,['Android']
22940,491211,15.0,"['React native', 'Hybird']"
22941,14983,20.0,[]
22942,62377,15.0,[]
22943,145391,12.5,[]
22944,212869,30.0,['移动端']
22945,5026,20.0,[]
22946,1457,14.0,"['移动端', 'IOS']"
22947,107664,22.5,"['React native', '移动端', 'Hybird']"
22948,117752,2.5,[]
22949,469483,9.0,['移动端']
22950,84062,12.5,[]
22951,527943,17.5,"['移动端', '底层']"
22952,195428,15.0,"['移动端', 'Android']"
22953,118933,15.0,[]
22954,28020,17.5,['移动端']
22955,159846,16.0,"['SDK', 'React native']"
22956,268770,17.5,[]
22957,146407,20.0,[]
22958,107636,27.5,['移动端']
22959,393410,17.5,[]
22960,391483,22.5,"['移动端', 'IOS']"
22961,51653,21.5,['移动端']
22962,202034,3.0,"['Android', 'React native']"
22963,3954,20.0,"['移动端', 'React native']"
22964,458000,30.0,"['Android', 'C/C++', '底层']"
22965,8103,50.0,"['音频编解码', '视频编解码', '音视频', '视频流转码']"
22966,84062,12.5,[]
22967,110234,15.0,['Android']
22968,129781,17.5,['移动端']
22969,26788,22.5,"['安全专家', '系统架构']"
22970,436,20.0,"['移动端', 'Android', '底层']"
22971,282393,14.0,"['移动端', 'Android', 'C/C++']"
22972,7182,20.0,['移动端']
22973,8136,15.0,[]
22974,281455,26.5,['移动端']
22975,30217,7.5,[]
22976,173918,14.5,[]
22977,413758,20.0,['前端开发']
22978,71841,12.5,[]
22979,86758,16.5,['移动端']
22980,436,22.5,['SDK']
22981,20341,15.0,['移动端']
22982,327267,7.5,"['软件开发', 'Java']"
22983,502360,15.0,['移动端']
22984,84592,4.0,['移动端']
22985,454745,14.0,"['Android', '移动端', '前端开发']"
22986,462606,12.0,['Android']
22987,399304,30.0,"['Android', '架构师']"
22988,114223,9.0,['移动端']
22989,74116,16.0,"['软件开发', 'C++', 'Java', 'Linux']"
22990,242195,14.5,[]
22991,2102,19.5,"['移动端', '逆向']"
22992,530015,10.0,"['HTML5', 'SQLite']"
22993,466001,9.0,[]
22994,257228,17.0,"['前端开发', 'Android']"
22995,224375,9.5,"['移动端', 'Android']"
22996,66619,16.5,[]
22997,1575,23.5,['前端开发']
22998,36512,11.5,[]
22999,8103,40.0,"['音视频', '视频预处理', '音频编解码', '视频编解码']"
23000,228187,14.0,[]
23001,52162,16.5,['移动端']
23002,50702,36.0,[]
23003,369269,14.0,[]
23004,22185,10.5,[]
23005,108922,15.0,['移动端']
23006,476482,24.0,[]
23007,395302,12.5,[]
23008,405517,14.0,[]
23009,127236,8.0,['移动端']
23010,477491,12.5,['移动端']
23011,198628,13.0,"['移动端', 'IOS']"
23012,400042,15.0,['前端开发']
23013,51768,17.0,"['Javascript', 'HTML5', 'Unity3d', 'SDK']"
23014,91551,11.5,['IOS']
23015,493026,6.0,"['移动端', 'Hybird']"
23016,440355,13.5,"['嵌入式', 'Android', 'C/C++', 'Javascript']"
23017,276261,10.0,"['后端', 'C++', 'Python']"
23018,65643,11.0,['移动端']
23019,307964,2.5,['前端开发']
23020,69466,20.0,['IOS']
23021,127861,11.5,[]
23022,373248,25.0,[]
23023,202697,25.0,['前端开发']
23024,296772,15.0,[]
23025,520914,22.5,"['移动端', '前端开发']"
23026,53310,3.5,"['移动端', 'Android']"
23027,90491,9.0,['移动端']
23028,424445,15.0,['Android']
23029,236680,14.0,['IOS']
23030,86456,25.0,['移动端']
23031,3422,30.0,['移动端']
23032,25317,20.0,['IOS']
23033,33872,12.5,['移动端']
23034,514845,20.0,['Android']
23035,99356,12.0,"['移动端', 'IOS']"
23036,129866,15.0,['C/C++']
23037,766,22.5,[]
23038,313701,6.0,[]
23039,107664,40.0,"['移动端', '架构师', '底层']"
23040,185511,12.5,['Javascript']
23041,216917,30.0,[]
23042,358293,15.0,[]
23043,376251,30.0,"['Java', '全栈']"
23044,502668,17.5,['移动端']
23045,208475,16.5,"['移动端', 'Android']"
23046,3422,30.0,"['移动端', '前端开发', 'HTML']"
23047,316270,9.5,"['移动端', '前端开发', 'Javascript']"
23048,368716,6.5,"['前端开发', '移动端', 'Unity3d']"
23049,311343,17.5,"['底层', 'COCOS2D-X']"
23050,62377,15.0,[]
23051,310700,22.5,['移动端']
23052,73176,11.5,[]
23053,25448,26.5,"['移动端', 'IOS']"
23054,4188,20.0,[]
23055,25205,16.0,['Android']
23056,115025,6.0,"['移动端', 'Android']"
23057,29795,25.0,['IOS']
23058,188963,9.0,['移动端']
23059,82381,35.0,[]
23060,312680,37.5,['移动端']
23061,522924,42.5,[]
23062,1918,9.5,"['软件开发', 'Java']"
23063,141955,15.0,['IOS']
23064,536151,7.5,"['架构师', 'SDK', 'Node.js']"
23065,535333,12.5,"['前端开发', 'Javascript']"
23066,478698,10.5,"['移动端', '前端开发']"
23067,43275,12.0,[]
23068,511397,12.0,"['移动端', 'HTML5']"
23069,478600,9.0,[]
23070,431806,9.0,['移动端']
23071,125712,9.0,['移动端']
23072,32867,19.5,"['移动端', 'Android', 'React native', 'SDK']"
23073,124192,22.5,['移动端']
23074,522924,42.5,['移动端']
23075,65762,11.5,"['Android', 'React native']"
23076,10987,20.0,"['架构师', '移动端', 'Android']"
23077,86497,11.5,"['Android', '后端', 'Java']"
23078,204706,20.0,['Android']
23079,455341,10.5,['SDK']
23080,6636,20.0,[]
23081,320762,22.5,"['移动端', '架构师', '底层']"
23082,155587,15.0,['移动端']
23083,208786,22.5,"['移动端', '底层']"
23084,138188,12.5,['Javascript']
23085,502575,12.5,"['SDK', 'HTML5', '移动端']"
23086,81107,35.0,"['移动端', 'Android', 'Hybird', 'Weex']"
23087,195403,5.0,['Android']
23088,510538,15.0,"['Android', '移动端']"
23089,422210,22.5,"['Android', '移动端']"
23090,135684,11.0,"['Android', '移动端', '前端开发']"
23091,480029,12.0,['前端开发']
23092,311879,15.0,"['React native', 'Hybird']"
23093,208777,10.5,['移动端']
23094,62151,17.5,[]
23095,411690,10.0,"['数据库', '数据分析', '数据运营']"
23096,61692,6.0,[]
23097,200217,19.0,['移动端']
23098,71494,15.0,[]
23099,21421,12.5,"['移动端', 'Android']"
23100,4900,12.0,"['软件开发', 'Java']"
23101,363133,30.0,"['Android', 'IOS']"
23102,22485,10.0,[]
23103,305247,22.0,[]
23104,28793,17.5,['移动端']
23105,216097,5.5,['Android']
23106,120542,7.5,['移动端']
23107,424613,30.0,"['移动端', '架构师']"
23108,66045,4.5,['移动端']
23109,235174,12.5,"['移动端', 'Android']"
23110,491682,16.0,[]
23111,125911,13.5,[]
23112,82425,15.0,['移动端']
23113,27771,10.5,['前端开发']
23114,741,22.5,[]
23115,53658,12.5,"['Android', 'IOS']"
23116,121656,22.5,"['解密', '安全', '信息安全', '病毒分析']"
23117,205347,3.0,['移动端']
23118,6718,27.5,[]
23119,254799,22.5,['配置管理']
23120,2646,18.0,"['Android', 'IOS']"
23121,127414,25.0,['移动端']
23122,39934,30.0,['Weex']
23123,421394,30.0,[]
23124,32679,22.5,['前端开发']
23125,31746,13.5,['移动端']
23126,159257,6.0,['移动端']
23127,351138,27.5,['SDK']
23128,487778,10.5,[]
23129,164493,22.5,['Android']
23130,7351,10.5,[]
23131,84815,30.0,['移动端']
23132,384430,9.5,['HTML5']
23133,500394,10.0,['移动端']
23134,92417,8.0,[]
23135,90149,9.5,['移动端']
23136,66734,9.0,"['移动端', 'SDK', 'IOS']"
23137,92770,15.0,[]
23138,138539,11.5,"['逆向', '嵌入式', 'COCOS2D-X']"
23139,102616,10.5,['Android']
23140,60566,26.0,['移动端']
23141,71190,9.5,[]
23142,158969,16.0,['移动端']
23143,521113,22.5,['SDK']
23144,446763,11.5,['SQLite']
23145,226656,8.0,['IOS']
23146,143846,30.0,[]
23147,515837,37.5,"['前端开发', 'IOS']"
23148,192786,11.5,"['Android', 'IOS', 'SDK']"
23149,279749,12.0,"['移动端', 'Android', 'IOS']"
23150,26788,22.5,"['移动端', '逆向', '嵌入式']"
23151,289016,20.0,[]
23152,347483,20.0,"['移动端', 'C/C++']"
23153,135727,30.0,[]
23154,410575,8.5,"['移动端', 'Android', '前端开发']"
23155,202697,27.5,[]
23156,444607,9.5,['前端开发']
23157,357954,12.0,"['COCOS2D-X', 'SDK', 'OC']"
23158,402367,37.5,[]
23159,316829,24.0,['移动端']
23160,367413,15.0,[]
23161,386028,11.5,[]
23162,205936,15.0,[]
23163,79086,30.0,['移动端']
23164,302353,12.5,"['嵌入式', '移动端']"
23165,517675,10.0,"['移动端', 'HTML', 'CSS']"
23166,213154,8.5,['移动端']
23167,106132,16.5,[]
23168,56329,15.0,[]
23169,173012,20.0,[]
23170,329,30.0,[]
23171,170745,16.0,"['智能硬件', '系统集成', '驱动开发']"
23172,13241,15.0,[]
23173,153849,40.0,"['SDK', '移动端']"
23174,221102,30.0,[]
23175,1686,15.0,[]
23176,145417,10.0,[]
23177,203128,37.5,['移动端']
23178,453365,15.0,"['移动端', 'Android']"
23179,77165,27.5,"['架构师', 'SDK', '逆向']"
23180,133690,9.0,"['移动端', 'Android', 'IOS']"
23181,35559,4.0,[]
23182,399,40.0,[]
23183,159988,22.0,['移动端']
23184,5026,30.0,['IOS']
23185,153849,37.5,['移动端']
23186,354810,11.5,[]
23187,506118,11.0,"['移动端', 'Android']"
23188,92417,11.5,['Android']
23189,198220,9.5,"['COCOS2D-X', 'SDK']"
23190,400535,15.0,['IOS']
23191,506391,18.0,"['前端开发', 'Node.js', 'Hybird']"
23192,74928,11.5,['移动端']
23193,114259,27.5,[]
23194,92967,11.5,[]
23195,453544,6.0,[]
23196,510333,20.0,"['前端开发', 'Android']"
23197,524267,12.0,"['移动端', '前端开发']"
23198,446499,45.0,[]
23199,475374,12.0,[]
23200,4832,5.0,['客户端']
23201,526636,16.0,"['移动端', 'Javascript']"
23202,360457,10.5,"['移动端', 'SDK', 'Hybird']"
23203,36353,17.5,['移动端']
23204,82577,5.0,['软件开发']
23205,46784,21.0,[]
23206,29907,11.5,['移动端']
23207,377238,14.0,['C/C++']
23208,65682,12.5,['SDK']
23209,223672,9.0,"['移动端', 'IOS']"
23210,107435,30.0,['Android']
23211,45209,7.5,[]
23212,469981,17.5,"['移动端', 'Hybird', 'SQLite']"
23213,929,30.0,['移动端']
23214,114259,21.5,[]
23215,128744,22.5,['移动端']
23216,372324,25.0,[]
23217,1575,23.5,['移动端']
23218,443588,11.5,[]
23219,124192,42.5,['Android']
23220,52757,20.0,['IOS']
23221,4128,35.0,"['移动端', '架构师']"
23222,6542,32.5,[]
23223,6927,20.0,[]
23224,195855,30.0,['移动端']
23225,23291,27.0,[]
23226,83580,15.0,['移动端']
23227,470380,17.5,['Android']
23228,160248,37.5,['Android']
23229,266481,12.0,"['移动端', 'Android']"
23230,412567,22.5,[]
23231,5832,30.0,['移动端']
23232,143967,17.5,['Android']
23233,102212,22.5,[]
23234,26228,22.5,['Android']
23235,153849,25.0,['移动端']
23236,24271,15.0,['Android']
23237,144192,11.5,"['移动端', 'Android', 'Hybird']"
23238,342139,5.0,['Android']
23239,1575,52.5,['SDK']
23240,102212,20.0,[]
23241,147954,22.5,"['软件开发', 'Java']"
23242,439244,15.0,"['移动端', '架构师']"
23243,37446,35.0,"['移动端', 'SDK', 'Swift']"
23244,24587,22.5,[]
23245,371602,25.0,"['Android', '移动端']"
23246,134745,15.0,[]
23247,25734,17.5,['移动端']
23248,150600,7.0,"['移动端', '前端开发']"
23249,1838,17.5,[]
23250,470793,15.0,[]
23251,301028,20.5,"['后端', '服务器端']"
23252,8169,30.0,[]
23253,35361,22.5,['Android']
23254,13553,8.0,['移动端']
23255,135727,37.5,"['移动端', '架构师']"
23256,297562,12.0,['移动端']
23257,6040,7.5,[]
23258,3954,22.5,['移动端']
23259,410305,32.5,['Android']
23260,65682,22.5,"['C/C++', '底层']"
23261,365490,22.5,['Android']
23262,212954,7.0,[]
23263,21421,12.5,['移动端']
23264,355285,8.0,['移动端']
23265,2474,30.0,"['移动端', 'IOS']"
23266,23770,16.5,"['移动端', 'HTML5', 'Android', 'IOS']"
23267,300675,17.5,['Android']
23268,191074,12.5,['移动端']
23269,86308,15.0,[]
23270,124011,22.5,"['Android', 'HTML', 'Hybird', 'Javascript']"
23271,60348,15.0,[]
23272,324197,6.5,['Android']
23273,514142,30.0,"['移动端', '前端开发']"
23274,505772,12.5,[]
23275,122425,11.0,['自动化']
23276,2252,30.0,"['移动端', 'SDK']"
23277,6927,22.5,"['Linux/Unix', 'C++', 'Java']"
23278,465186,15.0,[]
23279,99869,21.5,"['移动端', 'IOS']"
23280,212869,30.0,[]
23281,416006,37.5,"['移动端', 'IOS']"
23282,122894,4.5,[]
23283,63714,45.0,[]
23284,28607,25.0,"['移动端', 'IOS']"
23285,106612,20.0,[]
23286,456483,1.5,['移动端']
23287,106303,40.0,['移动端']
23288,475195,40.0,[]
23289,480811,37.5,['移动端']
23290,79835,12.0,"['移动端', '前端开发']"
23291,394139,12.5,"['Android', '架构师', '移动端']"
23292,6044,40.0,[]
23293,298316,7.0,"['嵌入式', '硬件开发']"
23294,62707,30.0,"['C/C++', '底层']"
23295,106303,27.5,['移动端']
23296,498272,10.0,"['移动端', '前端开发']"
23297,1880,22.5,[]
23298,52572,22.5,[]
23299,428748,12.5,[]
23300,47323,32.5,[]
23301,462983,25.0,[]
23302,461507,5.0,"['Java', 'C', 'C++']"
23303,86294,42.0,"['移动端', 'IOS']"
23304,92417,15.0,"['HTML5', 'React native', '移动端']"
23305,513673,5.5,[]
23306,98600,9.5,['移动端']
23307,147954,27.5,['底层']
23308,39089,21.0,[]
23309,153849,30.0,"['移动端', '前端开发', 'SDK']"
23310,66619,20.0,"['移动端', 'Android']"
23311,202697,25.0,[]
23312,490534,20.0,[]
23313,72410,30.0,[]
23314,75353,15.5,['移动端']
23315,231466,12.0,['Android']
23316,30816,26.5,['移动端']
23317,6927,27.5,[]
23318,360002,40.0,['SDK']
23319,26097,30.0,['IOS']
23320,87827,25.0,"['移动端', '架构师']"
23321,118082,11.5,['移动端']
23322,389950,27.5,[]
23323,372527,30.0,[]
23324,6927,22.5,[]
23325,121,22.5,[]
23326,114259,23.0,[]
23327,436980,35.0,"['IOS', '移动端']"
23328,25045,12.0,[]
23329,202697,30.0,[]
23330,141955,27.5,[]
23331,80434,12.5,"['Android', 'Javascript']"
23332,231030,19.0,[]
23333,476894,14.5,"['Linux', '驱动开发', 'FPGA']"
23334,60054,27.0,[]
23335,80815,12.5,"['移动端', 'Android']"
23336,33637,11.5,[]
23337,477887,19.0,"['SDK', 'C/C++']"
23338,111306,40.0,['移动端']
23339,109,26.5,[]
23340,107664,23.0,"['移动端', 'Android']"
23341,321870,40.0,"['SDK', '底层']"
23342,130102,27.5,[]
23343,319002,7.5,['IOS']
23344,216917,37.5,"['移动端', '架构师']"
23345,424167,20.0,['移动端']
23346,526927,15.0,"['底层', '移动端']"
23347,268879,12.0,['Android']
23348,44118,15.0,"['Javascript', '前端开发', '移动端']"
23349,5832,45.0,"['技术管理', '系统架构']"
23350,6996,30.0,[]
23351,439880,20.0,['Android']
23352,153849,30.0,"['移动端', 'IOS']"
23353,300035,22.5,['HTML5']
23354,6542,37.5,[]
23355,124192,30.0,['移动端']
23356,215735,15.0,"['前端开发', 'Android']"
23357,381832,25.0,"['Javascript', '移动端', '前端开发']"
23358,380439,30.0,['C/C++']
23359,35422,30.0,"['移动端', 'SDK']"
23360,78498,20.0,['IOS']
23361,355470,30.0,"['移动端', '架构师']"
23362,54555,30.0,['移动端']
23363,191703,15.0,[]
23364,395302,14.0,"['驱动开发', '智能硬件', '嵌入式']"
23365,34795,20.0,[]
23366,405518,37.5,[]
23367,43205,13.0,[]
23368,120081,16.0,"['逆向', 'C/C++']"
23369,4792,11.5,['Javascript']
23370,121656,22.5,"['移动端', '嵌入式']"
23371,21512,30.0,"['移动端', 'Android']"
23372,82484,30.0,['软件开发']
23373,741,26.5,"['SDK', 'React native']"
23374,134617,15.0,['C++']
23375,256058,30.0,['SDK']
23376,138927,37.5,['移动端']
23377,404152,45.0,[]
23378,189275,15.0,['前端开发']
23379,31491,14.5,[]
23380,324027,12.5,['IOS']
23381,469995,7.5,"['移动端', 'Android']"
23382,305302,37.5,['移动端']
23383,347483,30.0,"['C/C++', 'SDK', '架构师']"
23384,17751,27.5,"['移动端', 'IOS']"
23385,279890,13.0,[]
23386,501536,21.5,[]
23387,457708,19.5,[]
23388,439057,35.0,"['团队建设', '高级技术管理', '系统架构']"
23389,514361,13.5,"['移动端', 'Android']"
23390,60054,32.5,[]
23391,72546,15.0,['Java']
23392,142491,20.5,[]
23393,201193,17.5,['移动端']
23394,308828,12.5,"['移动端', '前端开发']"
23395,36405,11.5,"['软件开发', 'Java']"
23396,328129,2.5,"['Android', 'Javascript']"
23397,125911,10.5,[]
23398,145391,11.0,[]
23399,54093,25.0,"['移动端', '底层', 'MacOS']"
23400,292411,3.0,['运维']
23401,169675,30.0,"['移动端', 'IOS']"
23402,249652,35.0,['Android']
23403,195469,17.0,['C++']
23404,124192,37.5,[]
23405,295139,34.0,"['移动端', 'Android']"
23406,94257,15.0,"['SDK', 'C/C++']"
23407,282135,11.0,"['硬件开发', 'Linux', '驱动开发']"
23408,195842,12.0,[]
23409,25709,16.0,['智能硬件']
23410,215611,4.0,"['移动端', 'Android', 'IOS']"
23411,109,30.0,['移动端']
23412,61921,5.0,['C/C++']
23413,4286,35.0,[]
23414,6542,37.5,[]
23415,410174,40.0,[]
23416,145544,30.0,[]
23417,373781,22.5,"['Android测试', '产品测试']"
23418,322002,19.5,[]
23419,381730,22.5,[]
23420,56884,15.0,"['机器学习', '人工智能']"
23421,513673,9.0,"['前端开发', 'Android', '移动端']"
23422,385434,13.5,"['IOS', 'SDK', 'HTML5']"
23423,433583,4.5,[]
23424,95651,37.5,"['移动端', '架构师']"
23425,13241,11.5,['Android']
23426,319527,10.0,[]
23427,72720,37.5,"['移动端', '架构师', '底层']"
23428,6927,22.5,[]
23429,1537,15.0,['移动端']
23430,119752,11.5,['移动端']
23431,347483,20.0,[]
23432,195469,18.0,[]
23433,358008,12.5,"['软件开发', 'Java']"
23434,133647,1.5,"['移动端', '架构师']"
23435,320791,40.0,[]
23436,143661,20.0,['Android']
23437,25287,22.5,['底层']
23438,8142,20.0,"['移动端', 'Android']"
23439,25592,22.5,[]
23440,73043,15.0,"['移动端', 'IOS']"
23441,296772,8.5,"['移动端', 'Android']"
23442,90410,30.0,['移动端']
23443,216917,22.5,[]
23444,114259,30.0,[]
23445,74760,22.5,['移动端']
23446,22830,25.0,[]
23447,141955,32.5,['IOS']
23448,87449,8.0,['SDK']
23449,380439,16.0,[]
23450,527934,22.5,['Javascript']
23451,253871,22.5,['Java']
23452,114268,4.0,['移动端']
23453,320762,6.0,"['SDK', '底层']"
23454,356073,45.0,['移动端']
23455,94597,15.0,['C/C++']
23456,153742,15.0,"['逆向', 'SDK']"
23457,162348,20.0,[]
23458,69118,75.0,"['移动端', 'Android']"
23459,149258,4.0,[]
23460,473446,13.5,"['Angularjs', 'React native', 'bootstrap']"
23461,220346,10.5,['驱动开发']
23462,41742,11.5,[]
23463,489694,3.5,['Android']
23464,470793,25.0,"['底层', '移动端']"
23465,495982,16.0,['C/C++']
23466,328629,15.0,"['ARM', 'Linux', '嵌入式', '驱动开发']"
23467,208297,10.0,"['嵌入式', 'SDK', '前端开发']"
23468,53800,19.0,['SDK']
23469,82946,32.5,"['移动端', '前端开发', '底层']"
23470,358008,25.0,[]
23471,447669,40.0,['移动端']
23472,178627,5.0,['内容']
23473,280869,6.0,['Android']
23474,537767,17.5,"['移动端', 'Android']"
23475,6943,6.0,['移动端']
23476,143463,15.0,[]
23477,279659,45.0,[]
23478,502871,40.0,['技术管理']
23479,507365,7.5,"['CSS', 'HTML', 'Javascript']"
23480,94,20.0,[]
23481,2380,20.0,['移动端']
23482,92417,16.0,[]
23483,401157,24.0,[]
23484,27298,37.5,[]
23485,62428,25.0,"['Linux', '嵌入式', '驱动开发', '系统集成']"
23486,275828,25.0,"['IOS', 'Java', 'C++']"
23487,75796,9.0,"['Android', 'SDK']"
23488,299355,55.0,['IOS']
23489,192175,10.5,[]
23490,491732,37.5,['Android']
23491,365490,27.5,['底层']
23492,18971,17.5,"['DSP', '嵌入式', '手机', '驱动开发']"
23493,410174,40.0,[]
23494,427381,23.0,[]
23495,145439,32.5,"['ARM', '嵌入式']"
23496,334649,13.5,"['移动端', 'C/C++']"
23497,53957,12.5,['IOS']
23498,507365,7.5,"['Javascript', 'CSS', 'bootstrap']"
23499,79376,15.0,[]
23500,392060,46.5,[]
23501,1686,22.5,[]
23502,424919,50.0,"['Android', 'IOS', 'Javascript', '移动端']"
23503,59652,15.0,"['ARM', '嵌入式']"
23504,94,16.5,['Android测试']
23505,113133,10.0,"['移动端', '前端开发']"
23506,63709,30.0,[]
23507,53957,5.0,[]
23508,1686,20.0,[]
23509,119532,16.0,['安全']
23510,53800,12.5,"['SDK', '移动端']"
23511,192466,12.5,['嵌入式']
23512,10101,9.0,[]
23513,500145,24.0,[]
23514,47216,6.0,"['Android', '架构师', 'HTML5']"
23515,1537,27.5,"['移动端', '底层']"
23516,410631,15.0,['Android测试']
23517,81519,8.0,['Android']
23518,81968,37.5,"['SDK', 'C/C++', '底层']"
23519,44657,20.0,['C/C++']
23520,223071,10.0,['移动端']
23521,334649,22.5,"['移动端', 'C/C++']"
23522,10101,11.5,['Android']
23523,347483,20.0,['移动端']
23524,153849,27.5,"['移动端', '架构师']"
23525,54093,15.0,"['移动端', 'Android']"
23526,257921,12.0,[]
23527,215611,12.5,['运营']
23528,18139,45.0,['Android']
23529,174872,10.0,"['React native', '前端开发']"
23530,21980,20.0,['前端开发']
23531,142730,13.0,['移动端']
23532,33377,15.0,['Java']
23533,11515,11.5,['移动端']
23534,118308,7.5,['前端开发']
23535,462620,20.0,"['架构师', 'React native', 'Hybird']"
23536,146293,18.0,['Android']
23537,31444,9.0,[]
23538,26248,20.0,['移动端']
23539,454513,11.5,[]
23540,73994,30.0,[]
23541,18283,14.0,[]
23542,358008,21.5,"['平台', 'Java', 'C++']"
23543,134645,12.5,[]
23544,109054,11.5,['Linux']
23545,24504,12.0,"['前端开发', '移动端']"
23546,478087,85.0,"['技术管理', '高级技术管理']"
23547,25317,12.5,['前端开发']
23548,8358,8.0,['前端开发']
23549,20235,10.0,[]
23550,53357,12.5,[]
23551,26248,22.5,['移动端']
23552,73994,20.0,['移动端']
23553,56334,21.5,"['React native', '移动端']"
23554,53357,13.5,['Linux/Unix']
23555,43707,18.0,[]
23556,1457,18.0,[]
23557,329,30.0,['移动端']
23558,51582,22.5,['前端开发']
23559,19875,17.5,['移动端']
23560,5832,27.5,"['Android测试', 'IOS测试', '移动端']"
23561,65303,20.0,['网络安全']
23562,23563,16.0,['Android']
23563,517997,6.0,"['ARM', 'Linux', '驱动开发']"
23564,8332,20.0,['数据分析']
23565,284226,8.0,['移动端']
23566,377676,25.0,['C++']
23567,156612,26.0,"['移动端', 'Swift']"
23568,28948,12.0,"['ARM', '嵌入式']"
23569,243897,22.5,[]
23570,61357,15.0,[]
23571,485967,16.0,"['移动端', 'HTML5']"
23572,4900,15.0,['IOS']
23573,329,22.5,['Android']
23574,520615,9.0,['移动端']
23575,168557,8.5,['SDK']
23576,81968,15.0,['移动端']
23577,1918,2.5,[]
23578,49579,20.0,['Android']
23579,19875,37.5,"['移动端', 'HTML', 'Weex', 'Hybird']"
23580,19875,37.5,['移动端']
23581,19875,37.5,['移动端']
23582,19875,37.5,[]
23583,19875,37.5,['移动端']
23584,19875,37.5,['移动端']
23585,5794,25.0,['移动端']
23586,22862,14.0,['Android']
23587,451,27.0,[]
23588,451,30.0,['移动端']
23589,451,30.0,['移动端']
23590,451,30.0,[]
23591,451,30.0,"['移动端', 'C/C++']"
23592,451,27.0,"['系统架构', 'C++', 'Java']"
23593,50702,30.0,['移动端']
23594,62,8.0,['移动端']
23595,62,9.0,['移动端']
23596,62,30.0,[]
23597,28243,22.5,['移动端']
23598,62,7.5,['移动端']
23599,62,7.5,['移动端']
23600,62,11.0,['移动端']
23601,62,34.0,['移动端']
23602,62,30.0,['移动端']
23603,62,37.5,['移动端']
23604,62,6.0,['移动端']
23605,62,3.5,['移动端']
23606,62,37.5,['移动端']
23607,62,6.0,['移动端']
23608,62,40.0,['移动端']
23609,62,30.0,['移动端']
23610,62,30.0,['移动端']
23611,62,6.0,[]
23612,62,37.5,['移动端']
23613,62,37.5,[]
23614,62,30.0,['音视频处理']
23615,62,30.0,['移动端']
